Date,Country,Confirmed,Recovered,Deaths,Active
03/03/20,Brazil,2,0,0,2
03/03/20,Brunei,0,0,0,0
03/03/20,Bulgaria,0,0,0,0
03/03/20,Burkina Faso,0,0,0,0
03/03/20,Burma,0,0,0,0
03/03/20,Burundi,0,0,0,0
03/03/20,Cabo Verde,0,0,0,0
03/03/20,Cambodia,1,1,0,0
03/03/20,Cameroon,0,0,0,0
03/03/20,Canada,30,6,0,24
03/03/20,Central African Republic,0,0,0,0
03/03/20,Chad,0,0,0,0
03/03/20,Chile,1,0,0,1
03/03/20,China,80261,47450,2947,29864
03/03/20,Colombia,0,0,0,0
03/03/20,Comoros,0,0,0,0
03/03/20,Congo (Brazzaville),0,0,0,0
03/03/20,Congo (Kinshasa),0,0,0,0
03/03/20,Costa Rica,0,0,0,0
03/03/20,Cote d'Ivoire,0,0,0,0
03/03/20,Croatia,9,0,0,9
03/03/20,Cuba,0,0,0,0
03/03/20,Cyprus,0,0,0,0
03/03/20,Czechia,5,0,0,5
03/03/20,Denmark,6,0,0,6
03/03/20,Diamond Princess,706,10,6,690
03/03/20,Djibouti,0,0,0,0
03/03/20,Dominica,0,0,0,0
03/03/20,Dominican Republic,1,0,0,1
03/03/20,Ecuador,7,0,0,7
03/03/20,Egypt,2,1,0,1
03/03/20,El Salvador,0,0,0,0
03/03/20,Equatorial Guinea,0,0,0,0
03/03/20,Eritrea,0,0,0,0
03/03/20,Estonia,2,0,0,2
03/03/20,Eswatini,0,0,0,0
03/03/20,Ethiopia,0,0,0,0
03/03/20,Fiji,0,0,0,0
03/03/20,Finland,6,1,0,5
03/03/20,France,204,12,4,188
03/03/20,Gabon,0,0,0,0
03/03/20,Gambia,0,0,0,0
03/03/20,Georgia,3,0,0,3
03/03/20,Germany,196,16,0,180
03/03/20,Ghana,0,0,0,0
03/03/20,Greece,7,0,0,7
03/03/20,Grenada,0,0,0,0
03/03/20,Guatemala,0,0,0,0
03/03/20,Guinea,0,0,0,0
03/03/20,Guinea-Bissau,0,0,0,0
03/03/20,Guyana,0,0,0,0
03/03/20,Haiti,0,0,0,0
03/03/20,Holy See,0,0,0,0
03/03/20,Honduras,0,0,0,0
03/03/20,Hungary,0,0,0,0
03/03/20,Iceland,11,0,0,11
03/03/20,India,5,3,0,2
03/03/20,Indonesia,2,0,0,2
03/03/20,Iran,2336,291,77,1968
03/03/20,Iraq,32,0,0,32
03/03/20,Ireland,2,0,0,2
03/03/20,Israel,12,1,0,11
03/03/20,Italy,2502,160,79,2263
03/03/20,Jamaica,0,0,0,0
03/03/20,Japan,293,43,6,244
03/03/20,Jordan,1,0,0,1
03/03/20,Kazakhstan,0,0,0,0
03/03/20,Kenya,0,0,0,0
03/03/20,"Korea, South",5186,30,28,5128
03/03/20,Kosovo,0,0,0,0
03/03/20,Kuwait,56,0,0,56
03/03/20,Kyrgyzstan,0,0,0,0
03/03/20,Laos,0,0,0,0
03/03/20,Latvia,1,0,0,1
03/03/20,Lebanon,13,0,0,13
03/03/20,Lesotho,0,0,0,0
03/03/20,Liberia,0,0,0,0
03/03/20,Libya,0,0,0,0
03/03/20,Liechtenstein,0,0,0,0
03/03/20,Lithuania,1,0,0,1
03/03/20,Luxembourg,1,0,0,1
03/03/20,MS Zaandam,0,0,0,0
03/03/20,Madagascar,0,0,0,0
03/03/20,Malawi,0,0,0,0
03/03/20,Malaysia,36,22,0,14
03/03/20,Maldives,0,0,0,0
03/03/20,Mali,0,0,0,0
03/03/20,Malta,0,0,0,0
03/03/20,Mauritania,0,0,0,0
03/03/20,Mauritius,0,0,0,0
03/03/20,Mexico,5,1,0,4
03/03/20,Moldova,0,0,0,0
03/03/20,Monaco,1,0,0,1
03/03/20,Mongolia,0,0,0,0
03/03/20,Montenegro,0,0,0,0
03/03/20,Morocco,1,0,0,1
03/03/20,Mozambique,0,0,0,0
03/03/20,Namibia,0,0,0,0
03/03/20,Nepal,1,1,0,0
03/03/20,Netherlands,24,0,0,24
03/03/20,New Zealand,1,0,0,1
03/03/20,Nicaragua,0,0,0,0
03/03/20,Niger,0,0,0,0
03/03/20,Nigeria,1,0,0,1
03/03/20,North Macedonia,1,0,0,1
03/03/20,Norway,32,0,0,32
03/03/20,Oman,12,2,0,10
03/03/20,Pakistan,5,0,0,5
03/03/20,Panama,0,0,0,0
03/03/20,Papua New Guinea,0,0,0,0
03/03/20,Paraguay,0,0,0,0
03/03/20,Peru,0,0,0,0
03/03/20,Philippines,3,1,1,1
03/03/20,Poland,0,0,0,0
03/03/20,Portugal,2,0,0,2
03/03/20,Qatar,7,0,0,7
03/03/20,Romania,3,0,0,3
03/03/20,Russia,3,2,0,1
03/03/20,Rwanda,0,0,0,0
03/03/20,Saint Kitts and Nevis,0,0,0,0
03/03/20,Saint Lucia,0,0,0,0
03/03/20,Saint Vincent and the Grenadines,0,0,0,0
03/03/20,San Marino,10,0,1,9
03/03/20,Sao Tome and Principe,0,0,0,0
03/03/20,Saudi Arabia,1,0,0,1
03/03/20,Senegal,2,0,0,2
03/03/20,Serbia,0,0,0,0
03/03/20,Seychelles,0,0,0,0
03/03/20,Sierra Leone,0,0,0,0
03/03/20,Singapore,110,78,0,32
03/03/20,Slovakia,0,0,0,0
03/03/20,Slovenia,0,0,0,0
03/03/20,Somalia,0,0,0,0
03/03/20,South Africa,0,0,0,0
03/03/20,South Sudan,0,0,0,0
03/03/20,Spain,165,2,1,162
03/03/20,Sri Lanka,1,1,0,0
03/03/20,Sudan,0,0,0,0
03/03/20,Suriname,0,0,0,0
03/03/20,Sweden,21,0,0,21
03/03/20,Switzerland,56,2,0,54
03/03/20,Syria,0,0,0,0
03/03/20,Taiwan*,42,12,1,29
03/03/20,Tajikistan,0,0,0,0
03/03/20,Tanzania,0,0,0,0
03/03/20,Thailand,43,31,1,11
03/03/20,Timor-Leste,0,0,0,0
03/03/20,Togo,0,0,0,0
03/03/20,Trinidad and Tobago,0,0,0,0
03/03/20,Tunisia,0,0,0,0
03/03/20,Turkey,0,0,0,0
03/03/20,US,118,7,7,104
03/03/20,Uganda,0,0,0,0
03/03/20,Ukraine,1,0,0,1
03/03/20,United Arab Emirates,27,5,0,22
03/03/20,United Kingdom,51,8,0,43
03/03/20,Uruguay,0,0,0,0
03/03/20,Uzbekistan,0,0,0,0
03/03/20,Venezuela,0,0,0,0
03/03/20,Vietnam,16,16,0,0
03/03/20,West Bank and Gaza,0,0,0,0
03/03/20,Western Sahara,0,0,0,0
03/03/20,Yemen,0,0,0,0
03/03/20,Zambia,0,0,0,0
03/03/20,Zimbabwe,0,0,0,0
03/04/20,Afghanistan,1,0,0,1
03/04/20,Albania,0,0,0,0
03/04/20,Algeria,12,0,0,12
03/04/20,Andorra,1,0,0,1
03/04/20,Angola,0,0,0,0
03/04/20,Antigua and Barbuda,0,0,0,0
03/04/20,Argentina,1,0,0,1
03/04/20,Armenia,1,0,0,1
03/04/20,Australia,52,11,2,39
03/04/20,Austria,29,0,0,29
03/04/20,Azerbaijan,3,0,0,3
03/04/20,Bahamas,0,0,0,0
03/04/20,Bahrain,52,0,0,52
03/04/20,Bangladesh,0,0,0,0
03/04/20,Barbados,0,0,0,0
03/04/20,Belarus,6,0,0,6
03/04/20,Belgium,23,1,0,22
03/04/20,Belize,0,0,0,0
03/04/20,Benin,0,0,0,0
03/04/20,Bhutan,0,0,0,0
03/04/20,Bolivia,0,0,0,0
03/04/20,Bosnia and Herzegovina,0,0,0,0
03/04/20,Botswana,0,0,0,0
03/04/20,Brazil,4,0,0,4
03/04/20,Brunei,0,0,0,0
03/04/20,Bulgaria,0,0,0,0
03/04/20,Burkina Faso,0,0,0,0
03/04/20,Burma,0,0,0,0
03/04/20,Burundi,0,0,0,0
03/04/20,Cabo Verde,0,0,0,0
03/04/20,Cambodia,1,1,0,0
03/04/20,Cameroon,0,0,0,0
03/04/20,Canada,33,6,0,27
03/04/20,Central African Republic,0,0,0,0
03/04/20,Chad,0,0,0,0
03/04/20,Chile,1,0,0,1
03/04/20,China,80386,50001,2983,27402
03/04/20,Colombia,0,0,0,0
03/04/20,Comoros,0,0,0,0
03/04/20,Congo (Brazzaville),0,0,0,0
03/04/20,Congo (Kinshasa),0,0,0,0
03/04/20,Costa Rica,0,0,0,0
03/04/20,Cote d'Ivoire,0,0,0,0
03/04/20,Croatia,10,0,0,10
03/04/20,Cuba,0,0,0,0
03/04/20,Cyprus,0,0,0,0
03/04/20,Czechia,8,0,0,8
03/04/20,Denmark,11,0,0,11
03/04/20,Diamond Princess,706,10,6,690
03/04/20,Djibouti,0,0,0,0
03/04/20,Dominica,0,0,0,0
03/04/20,Dominican Republic,1,0,0,1
03/04/20,Ecuador,10,0,0,10
03/04/20,Egypt,2,1,0,1
03/04/20,El Salvador,0,0,0,0
03/04/20,Equatorial Guinea,0,0,0,0
03/04/20,Eritrea,0,0,0,0
03/04/20,Estonia,2,0,0,2
03/04/20,Eswatini,0,0,0,0
03/04/20,Ethiopia,0,0,0,0
03/04/20,Fiji,0,0,0,0
03/04/20,Finland,6,1,0,5
03/04/20,France,288,12,4,272
03/04/20,Gabon,0,0,0,0
03/04/20,Gambia,0,0,0,0
03/04/20,Georgia,3,0,0,3
03/04/20,Germany,262,16,0,246
03/04/20,Ghana,0,0,0,0
03/04/20,Greece,9,0,0,9
03/04/20,Grenada,0,0,0,0
03/04/20,Guatemala,0,0,0,0
03/04/20,Guinea,0,0,0,0
03/04/20,Guinea-Bissau,0,0,0,0
03/04/20,Guyana,0,0,0,0
03/04/20,Haiti,0,0,0,0
03/04/20,Holy See,0,0,0,0
03/04/20,Honduras,0,0,0,0
03/04/20,Hungary,2,0,0,2
03/04/20,Iceland,26,0,0,26
03/04/20,India,28,3,0,25
03/04/20,Indonesia,2,0,0,2
03/04/20,Iran,2922,552,92,2278
03/04/20,Iraq,35,0,2,33
03/04/20,Ireland,6,0,0,6
03/04/20,Israel,15,1,0,14
03/04/20,Italy,3089,276,107,2706
03/04/20,Jamaica,0,0,0,0
03/04/20,Japan,331,43,6,282
03/04/20,Jordan,1,0,0,1
03/04/20,Kazakhstan,0,0,0,0
03/04/20,Kenya,0,0,0,0
03/04/20,"Korea, South",5621,41,35,5545
03/04/20,Kosovo,0,0,0,0
03/04/20,Kuwait,56,0,0,56
03/04/20,Kyrgyzstan,0,0,0,0
03/04/20,Laos,0,0,0,0
03/04/20,Latvia,1,0,0,1
03/04/20,Lebanon,13,1,0,12
03/04/20,Lesotho,0,0,0,0
03/04/20,Liberia,0,0,0,0
03/04/20,Libya,0,0,0,0
03/04/20,Liechtenstein,1,0,0,1
03/04/20,Lithuania,1,0,0,1
03/04/20,Luxembourg,1,0,0,1
03/04/20,MS Zaandam,0,0,0,0
03/04/20,Madagascar,0,0,0,0
03/04/20,Malawi,0,0,0,0
03/04/20,Malaysia,50,22,0,28
03/04/20,Maldives,0,0,0,0
03/04/20,Mali,0,0,0,0
03/04/20,Malta,0,0,0,0
03/04/20,Mauritania,0,0,0,0
03/04/20,Mauritius,0,0,0,0
03/04/20,Mexico,5,1,0,4
03/04/20,Moldova,0,0,0,0
03/04/20,Monaco,1,0,0,1
03/04/20,Mongolia,0,0,0,0
03/04/20,Montenegro,0,0,0,0
03/04/20,Morocco,1,0,0,1
03/04/20,Mozambique,0,0,0,0
03/04/20,Namibia,0,0,0,0
03/04/20,Nepal,1,1,0,0
03/04/20,Netherlands,38,0,0,38
03/04/20,New Zealand,3,0,0,3
03/04/20,Nicaragua,0,0,0,0
03/04/20,Niger,0,0,0,0
03/04/20,Nigeria,1,0,0,1
03/04/20,North Macedonia,1,0,0,1
03/04/20,Norway,56,0,0,56
03/04/20,Oman,15,2,0,13
03/04/20,Pakistan,5,0,0,5
03/04/20,Panama,0,0,0,0
03/04/20,Papua New Guinea,0,0,0,0
03/04/20,Paraguay,0,0,0,0
03/04/20,Peru,0,0,0,0
03/04/20,Philippines,3,1,1,1
03/04/20,Poland,1,0,0,1
03/04/20,Portugal,5,0,0,5
03/04/20,Qatar,8,0,0,8
03/04/20,Romania,4,1,0,3
03/04/20,Russia,3,2,0,1
03/04/20,Rwanda,0,0,0,0
03/04/20,Saint Kitts and Nevis,0,0,0,0
03/04/20,Saint Lucia,0,0,0,0
03/04/20,Saint Vincent and the Grenadines,0,0,0,0
03/04/20,San Marino,16,0,1,15
03/04/20,Sao Tome and Principe,0,0,0,0
03/04/20,Saudi Arabia,1,0,0,1
03/04/20,Senegal,4,0,0,4
03/04/20,Serbia,0,0,0,0
03/04/20,Seychelles,0,0,0,0
03/04/20,Sierra Leone,0,0,0,0
03/04/20,Singapore,110,78,0,32
03/04/20,Slovakia,0,0,0,0
03/04/20,Slovenia,0,0,0,0
03/04/20,Somalia,0,0,0,0
03/04/20,South Africa,0,0,0,0
03/04/20,South Sudan,0,0,0,0
03/04/20,Spain,222,2,2,218
03/04/20,Sri Lanka,1,1,0,0
03/04/20,Sudan,0,0,0,0
03/04/20,Suriname,0,0,0,0
03/04/20,Sweden,35,0,0,35
03/04/20,Switzerland,90,3,0,87
03/04/20,Syria,0,0,0,0
03/04/20,Taiwan*,42,12,1,29
03/04/20,Tajikistan,0,0,0,0
03/04/20,Tanzania,0,0,0,0
03/04/20,Thailand,43,31,1,11
03/04/20,Timor-Leste,0,0,0,0
03/04/20,Togo,0,0,0,0
03/04/20,Trinidad and Tobago,0,0,0,0
03/04/20,Tunisia,1,0,0,1
03/04/20,Turkey,0,0,0,0
03/04/20,US,149,7,11,131
03/04/20,Uganda,0,0,0,0
03/04/20,Ukraine,1,0,0,1
03/04/20,United Arab Emirates,27,5,0,22
03/04/20,United Kingdom,86,8,0,78
03/04/20,Uruguay,0,0,0,0
03/04/20,Uzbekistan,0,0,0,0
03/04/20,Venezuela,0,0,0,0
03/04/20,Vietnam,16,16,0,0
03/04/20,West Bank and Gaza,0,0,0,0
03/04/20,Western Sahara,0,0,0,0
03/04/20,Yemen,0,0,0,0
03/04/20,Zambia,0,0,0,0
03/04/20,Zimbabwe,0,0,0,0
03/05/20,Afghanistan,1,0,0,1
03/05/20,Albania,0,0,0,0
03/05/20,Algeria,12,0,0,12
03/05/20,Andorra,1,0,0,1
03/05/20,Angola,0,0,0,0
03/05/20,Antigua and Barbuda,0,0,0,0
03/05/20,Argentina,1,0,0,1
03/05/20,Armenia,1,0,0,1
03/05/20,Australia,55,21,2,32
03/05/20,Austria,41,0,0,41
03/05/20,Azerbaijan,6,0,0,6
03/05/20,Bahamas,0,0,0,0
03/05/20,Bahrain,55,0,0,55
03/05/20,Bangladesh,0,0,0,0
03/05/20,Barbados,0,0,0,0
03/05/20,Belarus,6,0,0,6
03/05/20,Belgium,50,1,0,49
03/05/20,Belize,0,0,0,0
03/05/20,Benin,0,0,0,0
03/05/20,Bhutan,0,0,0,0
03/05/20,Bolivia,0,0,0,0
03/05/20,Bosnia and Herzegovina,2,0,0,2
03/05/20,Botswana,0,0,0,0
03/05/20,Brazil,4,0,0,4
03/05/20,Brunei,0,0,0,0
03/05/20,Bulgaria,0,0,0,0
03/05/20,Burkina Faso,0,0,0,0
03/05/20,Burma,0,0,0,0
03/05/20,Burundi,0,0,0,0
03/05/20,Cabo Verde,0,0,0,0
03/05/20,Cambodia,1,1,0,0
03/05/20,Cameroon,0,0,0,0
03/05/20,Canada,37,6,0,31
03/05/20,Central African Republic,0,0,0,0
03/05/20,Chad,0,0,0,0
03/05/20,Chile,4,0,0,4
03/05/20,China,80537,52292,3015,25230
03/05/20,Colombia,0,0,0,0
03/05/20,Comoros,0,0,0,0
03/05/20,Congo (Brazzaville),0,0,0,0
03/05/20,Congo (Kinshasa),0,0,0,0
03/05/20,Costa Rica,0,0,0,0
03/05/20,Cote d'Ivoire,0,0,0,0
03/05/20,Croatia,10,0,0,10
03/05/20,Cuba,0,0,0,0
03/05/20,Cyprus,0,0,0,0
03/05/20,Czechia,12,0,0,12
03/05/20,Denmark,11,0,0,11
03/05/20,Diamond Princess,706,10,6,690
03/05/20,Djibouti,0,0,0,0
03/05/20,Dominica,0,0,0,0
03/05/20,Dominican Republic,1,0,0,1
03/05/20,Ecuador,13,0,0,13
03/05/20,Egypt,3,1,0,2
03/05/20,El Salvador,0,0,0,0
03/05/20,Equatorial Guinea,0,0,0,0
03/05/20,Eritrea,0,0,0,0
03/05/20,Estonia,3,0,0,3
03/05/20,Eswatini,0,0,0,0
03/05/20,Ethiopia,0,0,0,0
03/05/20,Fiji,0,0,0,0
03/05/20,Finland,12,1,0,11
03/05/20,France,380,12,6,362
03/05/20,Gabon,0,0,0,0
03/05/20,Gambia,0,0,0,0
03/05/20,Georgia,4,0,0,4
03/05/20,Germany,482,16,0,466
03/05/20,Ghana,0,0,0,0
03/05/20,Greece,31,0,0,31
03/05/20,Grenada,0,0,0,0
03/05/20,Guatemala,0,0,0,0
03/05/20,Guinea,0,0,0,0
03/05/20,Guinea-Bissau,0,0,0,0
03/05/20,Guyana,0,0,0,0
03/05/20,Haiti,0,0,0,0
03/05/20,Holy See,0,0,0,0
03/05/20,Honduras,0,0,0,0
03/05/20,Hungary,2,0,0,2
03/05/20,Iceland,34,0,0,34
03/05/20,India,30,3,0,27
03/05/20,Indonesia,2,0,0,2
03/05/20,Iran,3513,739,107,2667
03/05/20,Iraq,35,0,2,33
03/05/20,Ireland,6,0,0,6
03/05/20,Israel,20,1,0,19
03/05/20,Italy,3858,414,148,3296
03/05/20,Jamaica,0,0,0,0
03/05/20,Japan,360,43,6,311
03/05/20,Jordan,1,0,0,1
03/05/20,Kazakhstan,0,0,0,0
03/05/20,Kenya,0,0,0,0
03/05/20,"Korea, South",6088,41,35,6012
03/05/20,Kosovo,0,0,0,0
03/05/20,Kuwait,58,0,0,58
03/05/20,Kyrgyzstan,0,0,0,0
03/05/20,Laos,0,0,0,0
03/05/20,Latvia,1,0,0,1
03/05/20,Lebanon,16,1,0,15
03/05/20,Lesotho,0,0,0,0
03/05/20,Liberia,0,0,0,0
03/05/20,Libya,0,0,0,0
03/05/20,Liechtenstein,1,0,0,1
03/05/20,Lithuania,1,0,0,1
03/05/20,Luxembourg,1,0,0,1
03/05/20,MS Zaandam,0,0,0,0
03/05/20,Madagascar,0,0,0,0
03/05/20,Malawi,0,0,0,0
03/05/20,Malaysia,50,22,0,28
03/05/20,Maldives,0,0,0,0
03/05/20,Mali,0,0,0,0
03/05/20,Malta,0,0,0,0
03/05/20,Mauritania,0,0,0,0
03/05/20,Mauritius,0,0,0,0
03/05/20,Mexico,5,1,0,4
03/05/20,Moldova,0,0,0,0
03/05/20,Monaco,1,0,0,1
03/05/20,Mongolia,0,0,0,0
03/05/20,Montenegro,0,0,0,0
03/05/20,Morocco,2,0,0,2
03/05/20,Mozambique,0,0,0,0
03/05/20,Namibia,0,0,0,0
03/05/20,Nepal,1,1,0,0
03/05/20,Netherlands,82,0,0,82
03/05/20,New Zealand,3,0,0,3
03/05/20,Nicaragua,0,0,0,0
03/05/20,Niger,0,0,0,0
03/05/20,Nigeria,1,0,0,1
03/05/20,North Macedonia,1,0,0,1
03/05/20,Norway,87,0,0,87
03/05/20,Oman,16,2,0,14
03/05/20,Pakistan,5,0,0,5
03/05/20,Panama,0,0,0,0
03/05/20,Papua New Guinea,0,0,0,0
03/05/20,Paraguay,0,0,0,0
03/05/20,Peru,0,0,0,0
03/05/20,Philippines,3,1,1,1
03/05/20,Poland,1,0,0,1
03/05/20,Portugal,8,0,0,8
03/05/20,Qatar,8,0,0,8
03/05/20,Romania,6,1,0,5
03/05/20,Russia,4,2,0,2
03/05/20,Rwanda,0,0,0,0
03/05/20,Saint Kitts and Nevis,0,0,0,0
03/05/20,Saint Lucia,0,0,0,0
03/05/20,Saint Vincent and the Grenadines,0,0,0,0
03/05/20,San Marino,21,0,1,20
03/05/20,Sao Tome and Principe,0,0,0,0
03/05/20,Saudi Arabia,5,0,0,5
03/05/20,Senegal,4,0,0,4
03/05/20,Serbia,0,0,0,0
03/05/20,Seychelles,0,0,0,0
03/05/20,Sierra Leone,0,0,0,0
03/05/20,Singapore,117,78,0,39
03/05/20,Slovakia,0,0,0,0
03/05/20,Slovenia,2,0,0,2
03/05/20,Somalia,0,0,0,0
03/05/20,South Africa,1,0,0,1
03/05/20,South Sudan,0,0,0,0
03/05/20,Spain,259,2,3,254
03/05/20,Sri Lanka,1,1,0,0
03/05/20,Sudan,0,0,0,0
03/05/20,Suriname,0,0,0,0
03/05/20,Sweden,94,0,0,94
03/05/20,Switzerland,114,3,1,110
03/05/20,Syria,0,0,0,0
03/05/20,Taiwan*,44,12,1,31
03/05/20,Tajikistan,0,0,0,0
03/05/20,Tanzania,0,0,0,0
03/05/20,Thailand,47,31,1,15
03/05/20,Timor-Leste,0,0,0,0
03/05/20,Togo,0,0,0,0
03/05/20,Trinidad and Tobago,0,0,0,0
03/05/20,Tunisia,1,0,0,1
03/05/20,Turkey,0,0,0,0
03/05/20,US,219,7,12,200
03/05/20,Uganda,0,0,0,0
03/05/20,Ukraine,1,0,0,1
03/05/20,United Arab Emirates,29,5,0,24
03/05/20,United Kingdom,116,8,0,108
03/05/20,Uruguay,0,0,0,0
03/05/20,Uzbekistan,0,0,0,0
03/05/20,Venezuela,0,0,0,0
03/05/20,Vietnam,16,16,0,0
03/05/20,West Bank and Gaza,4,0,0,4
03/05/20,Western Sahara,0,0,0,0
03/05/20,Yemen,0,0,0,0
03/05/20,Zambia,0,0,0,0
03/05/20,Zimbabwe,0,0,0,0
03/06/20,Afghanistan,1,0,0,1
03/06/20,Albania,0,0,0,0
03/06/20,Algeria,17,0,0,17
03/06/20,Andorra,1,0,0,1
03/06/20,Angola,0,0,0,0
03/06/20,Antigua and Barbuda,0,0,0,0
03/06/20,Argentina,2,0,0,2
03/06/20,Armenia,1,0,0,1
03/06/20,Australia,60,21,2,37
03/06/20,Austria,55,0,0,55
03/06/20,Azerbaijan,6,0,0,6
03/06/20,Bahamas,0,0,0,0
03/06/20,Bahrain,60,4,0,56
03/06/20,Bangladesh,0,0,0,0
03/06/20,Barbados,0,0,0,0
03/06/20,Belarus,6,0,0,6
03/06/20,Belgium,109,1,0,108
03/06/20,Belize,0,0,0,0
03/06/20,Benin,0,0,0,0
03/06/20,Bhutan,1,0,0,1
03/06/20,Bolivia,0,0,0,0
03/06/20,Bosnia and Herzegovina,2,0,0,2
03/06/20,Botswana,0,0,0,0
03/06/20,Brazil,13,0,0,13
03/06/20,Brunei,0,0,0,0
03/06/20,Bulgaria,0,0,0,0
03/06/20,Burkina Faso,0,0,0,0
03/06/20,Burma,0,0,0,0
03/06/20,Burundi,0,0,0,0
03/06/20,Cabo Verde,0,0,0,0
03/06/20,Cambodia,1,1,0,0
03/06/20,Cameroon,1,0,0,1
03/06/20,Canada,49,6,0,43
03/06/20,Central African Republic,0,0,0,0
03/06/20,Chad,0,0,0,0
03/06/20,Chile,4,0,0,4
03/06/20,China,80690,53944,3044,23702
03/06/20,Colombia,1,0,0,1
03/06/20,Comoros,0,0,0,0
03/06/20,Congo (Brazzaville),0,0,0,0
03/06/20,Congo (Kinshasa),0,0,0,0
03/06/20,Costa Rica,1,0,0,1
03/06/20,Cote d'Ivoire,0,0,0,0
03/06/20,Croatia,11,0,0,11
03/06/20,Cuba,0,0,0,0
03/06/20,Cyprus,0,0,0,0
03/06/20,Czechia,18,0,0,18
03/06/20,Denmark,24,1,0,23
03/06/20,Diamond Princess,706,40,6,660
03/06/20,Djibouti,0,0,0,0
03/06/20,Dominica,0,0,0,0
03/06/20,Dominican Republic,2,0,0,2
03/06/20,Ecuador,13,0,0,13
03/06/20,Egypt,15,1,0,14
03/06/20,El Salvador,0,0,0,0
03/06/20,Equatorial Guinea,0,0,0,0
03/06/20,Eritrea,0,0,0,0
03/06/20,Estonia,10,0,0,10
03/06/20,Eswatini,0,0,0,0
03/06/20,Ethiopia,0,0,0,0
03/06/20,Fiji,0,0,0,0
03/06/20,Finland,15,1,0,14
03/06/20,France,656,12,9,635
03/06/20,Gabon,0,0,0,0
03/06/20,Gambia,0,0,0,0
03/06/20,Georgia,4,0,0,4
03/06/20,Germany,670,17,0,653
03/06/20,Ghana,0,0,0,0
03/06/20,Greece,45,0,0,45
03/06/20,Grenada,0,0,0,0
03/06/20,Guatemala,0,0,0,0
03/06/20,Guinea,0,0,0,0
03/06/20,Guinea-Bissau,0,0,0,0
03/06/20,Guyana,0,0,0,0
03/06/20,Haiti,0,0,0,0
03/06/20,Holy See,1,0,0,1
03/06/20,Honduras,0,0,0,0
03/06/20,Hungary,2,0,0,2
03/06/20,Iceland,43,0,0,43
03/06/20,India,31,3,0,28
03/06/20,Indonesia,4,0,0,4
03/06/20,Iran,4747,913,124,3710
03/06/20,Iraq,40,0,3,37
03/06/20,Ireland,18,0,0,18
03/06/20,Israel,37,2,0,35
03/06/20,Italy,4636,523,197,3916
03/06/20,Jamaica,0,0,0,0
03/06/20,Japan,420,46,6,368
03/06/20,Jordan,1,0,0,1
03/06/20,Kazakhstan,0,0,0,0
03/06/20,Kenya,0,0,0,0
03/06/20,"Korea, South",6593,135,42,6416
03/06/20,Kosovo,0,0,0,0
03/06/20,Kuwait,58,0,0,58
03/06/20,Kyrgyzstan,0,0,0,0
03/06/20,Laos,0,0,0,0
03/06/20,Latvia,1,0,0,1
03/06/20,Lebanon,22,1,0,21
03/06/20,Lesotho,0,0,0,0
03/06/20,Liberia,0,0,0,0
03/06/20,Libya,0,0,0,0
03/06/20,Liechtenstein,1,0,0,1
03/06/20,Lithuania,1,0,0,1
03/06/20,Luxembourg,2,0,0,2
03/06/20,MS Zaandam,0,0,0,0
03/06/20,Madagascar,0,0,0,0
03/06/20,Malawi,0,0,0,0
03/06/20,Malaysia,83,22,0,61
03/06/20,Maldives,0,0,0,0
03/06/20,Mali,0,0,0,0
03/06/20,Malta,0,0,0,0
03/06/20,Mauritania,0,0,0,0
03/06/20,Mauritius,0,0,0,0
03/06/20,Mexico,6,1,0,5
03/06/20,Moldova,0,0,0,0
03/06/20,Monaco,1,0,0,1
03/06/20,Mongolia,0,0,0,0
03/06/20,Montenegro,0,0,0,0
03/06/20,Morocco,2,0,0,2
03/06/20,Mozambique,0,0,0,0
03/06/20,Namibia,0,0,0,0
03/06/20,Nepal,1,1,0,0
03/06/20,Netherlands,128,0,1,127
03/06/20,New Zealand,4,0,0,4
03/06/20,Nicaragua,0,0,0,0
03/06/20,Niger,0,0,0,0
03/06/20,Nigeria,1,0,0,1
03/06/20,North Macedonia,3,0,0,3
03/06/20,Norway,108,0,0,108
03/06/20,Oman,16,2,0,14
03/06/20,Pakistan,6,0,0,6
03/06/20,Panama,0,0,0,0
03/06/20,Papua New Guinea,0,0,0,0
03/06/20,Paraguay,0,0,0,0
03/06/20,Peru,1,0,0,1
03/06/20,Philippines,5,1,1,3
03/06/20,Poland,5,0,0,5
03/06/20,Portugal,13,0,0,13
03/06/20,Qatar,8,0,0,8
03/06/20,Romania,9,1,0,8
03/06/20,Russia,13,2,0,11
03/06/20,Rwanda,0,0,0,0
03/06/20,Saint Kitts and Nevis,0,0,0,0
03/06/20,Saint Lucia,0,0,0,0
03/06/20,Saint Vincent and the Grenadines,0,0,0,0
03/06/20,San Marino,21,0,1,20
03/06/20,Sao Tome and Principe,0,0,0,0
03/06/20,Saudi Arabia,5,0,0,5
03/06/20,Senegal,4,0,0,4
03/06/20,Serbia,1,0,0,1
03/06/20,Seychelles,0,0,0,0
03/06/20,Sierra Leone,0,0,0,0
03/06/20,Singapore,130,78,0,52
03/06/20,Slovakia,1,0,0,1
03/06/20,Slovenia,7,0,0,7
03/06/20,Somalia,0,0,0,0
03/06/20,South Africa,1,0,0,1
03/06/20,South Sudan,0,0,0,0
03/06/20,Spain,400,2,5,393
03/06/20,Sri Lanka,1,1,0,0
